timestamp,quote
2018-04-30 23:00:02.591,227.2781
2018-04-30 23:00:03.787,227.357
2018-04-30 23:00:04.994,227.3964
2018-04-30 23:00:07.453,227.4359
2018-04-30 23:00:08.752,227.3964
2018-04-30 23:00:17.878,227.357
2018-04-30 23:00:19.062,227.3964
2018-04-30 23:00:29.687,227.5148
2018-04-30 23:00:40.836,227.4359
2018-04-30 23:00:50.534,227.3964
2018-04-30 23:01:15.389,227.4359
2018-04-30 23:01:16.466,227.3964
2018-04-30 23:01:41.238,227.4359
2018-04-30 23:01:42.318,227.3964
2018-04-30 23:02:02.278,227.357
2018-04-30 23:02:04.464,227.3964
2018-04-30 23:02:10.970,227.357
2018-04-30 23:02:18.688,227.3964
2018-04-30 23:02:43.476,227.357
2018-04-30 23:03:03.375,227.4359
2018-04-30 23:03:04.463,227.357
2018-04-30 23:03:05.544,227.3964
2018-04-30 23:03:06.632,227.357
2018-04-30 23:03:10.940,227.3175
2018-04-30 23:03:13.198,227.3964
2018-04-30 23:03:15.351,227.357
2018-04-30 23:03:22.899,227.4359
2018-04-30 23:03:27.205,227.3964
2018-04-30 23:03:45.451,227.4359
2018-04-30 23:03:51.878,227.3964
2018-04-30 23:04:03.384,227.4359
2018-04-30 23:04:04.485,227.3964
2018-04-30 23:04:06.667,227.4359
2018-04-30 23:04:07.737,227.3964
2018-04-30 23:04:08.821,227.4359
2018-04-30 23:04:15.413,227.3964
2018-04-30 23:04:17.563,227.357
2018-04-30 23:04:18.653,227.3964
2018-04-30 23:04:20.826,227.3175
2018-04-30 23:04:21.895,227.357
2018-04-30 23:04:26.195,227.3964
2018-04-30 23:04:29.431,227.357
2018-04-30 23:04:33.703,227.3964
2018-04-30 23:04:34.777,227.3175
2018-04-30 23:04:37.992,227.3964
2018-04-30 23:04:49.841,227.3175
2018-04-30 23:04:50.920,227.357
2018-04-30 23:04:53.061,227.3964
2018-04-30 23:05:02.296,227.3175
2018-04-30 23:05:03.388,227.3964
2018-04-30 23:05:04.496,227.357
2018-04-30 23:05:12.226,227.2781
2018-04-30 23:05:15.516,227.357
2018-04-30 23:05:54.208,227.3964
2018-04-30 23:05:58.541,227.357
2018-04-30 23:06:13.171,227.5148
2018-04-30 23:06:14.256,227.3964
2018-04-30 23:06:15.329,227.5148
2018-04-30 23:06:16.399,227.4753
2018-04-30 23:06:17.476,227.357
2018-04-30 23:06:25.010,227.3964
2018-04-30 23:06:28.249,227.4359
2018-04-30 23:06:29.314,227.4753
2018-04-30 23:06:31.472,227.4359
2018-04-30 23:06:35.764,227.4753
2018-04-30 23:06:37.934,227.3964
2018-04-30 23:06:39.004,227.357
2018-04-30 23:06:43.296,227.3964
2018-04-30 23:06:47.601,227.4359
2018-04-30 23:06:49.744,227.4753
2018-04-30 23:06:50.824,227.3964
2018-04-30 23:06:56.213,227.4359
2018-04-30 23:07:06.570,227.4753
2018-04-30 23:07:10.886,227.5542
2018-04-30 23:07:13.156,227.5148
2018-04-30 23:07:14.242,227.4753
2018-04-30 23:07:15.319,227.5542
2018-04-30 23:07:16.390,227.5937
2018-04-30 23:07:19.640,227.5542
2018-04-30 23:07:20.722,227.5937
2018-04-30 23:07:23.956,227.5542
2018-04-30 23:07:31.505,227.5937
2018-04-30 23:07:33.655,227.5542
2018-04-30 23:07:35.809,227.5937
2018-04-30 23:07:39.062,227.5542
2018-04-30 23:07:40.133,227.5937
2018-04-30 23:07:43.378,227.5542
2018-04-30 23:07:48.763,227.5937
2018-04-30 23:07:51.978,227.5542
2018-04-30 23:07:53.064,227.6331
2018-04-30 23:07:57.376,227.6726
2018-04-30 23:08:00.052,227.6331
2018-04-30 23:08:13.222,227.6726
2018-04-30 23:08:15.380,227.5937
2018-04-30 23:08:19.676,227.6726
2018-04-30 23:08:26.123,227.6331
2018-04-30 23:08:31.514,227.6726
2018-04-30 23:08:35.817,227.712
2018-04-30 23:08:39.033,227.7909
2018-04-30 23:08:43.382,227.8304
2018-04-30 23:08:45.539,227.7909
2018-04-30 23:08:46.621,227.9093
2018-04-30 23:08:47.688,227.7909
2018-04-30 23:08:48.781,227.8304
2018-04-30 23:08:50.915,227.7909
2018-04-30 23:08:51.983,227.8304
2018-04-30 23:08:59.513,227.7909
2018-04-30 23:09:02.285,227.7515
2018-04-30 23:09:05.518,227.8304
2018-04-30 23:09:15.329,227.7909
2018-04-30 23:09:22.900,227.8304
2018-04-30 23:09:42.975,227.8699
2018-04-30 23:09:47.634,227.8304
2018-04-30 23:09:51.150,227.7909
2018-04-30 23:09:53.556,227.8304
2018-04-30 23:09:58.269,227.7909
2018-04-30 23:10:02.578,227.8304
2018-04-30 23:10:04.985,227.7909
2018-04-30 23:10:15.632,227.8304
2018-04-30 23:10:35.228,227.9093
2018-04-30 23:10:36.339,227.8699
2018-04-30 23:10:37.416,227.8304
2018-04-30 23:10:48.169,227.8699
2018-04-30 23:10:50.318,227.8304
2018-04-30 23:11:42.187,227.7909
2018-04-30 23:11:45.408,227.8304
2018-04-30 23:11:46.482,227.9882
2018-04-30 23:11:47.584,227.8699
2018-04-30 23:11:48.648,227.8304
2018-04-30 23:11:49.743,227.7909
2018-04-30 23:11:54.034,227.8304
2018-04-30 23:11:58.333,227.7909
2018-04-30 23:12:01.165,227.8304
2018-04-30 23:12:02.249,227.9488
2018-04-30 23:12:03.328,227.9093
2018-04-30 23:12:36.809,227.7909
2018-04-30 23:12:42.178,227.8304
2018-04-30 23:12:44.323,227.8699
2018-04-30 23:12:48.657,227.8304
2018-04-30 23:13:01.194,227.7909
2018-04-30 23:13:07.698,227.8304
2018-04-30 23:13:10.936,227.7909
2018-04-30 23:13:17.494,227.8304
2018-04-30 23:13:18.593,227.7909
2018-04-30 23:13:37.979,227.7515
2018-04-30 23:13:39.053,227.7909
2018-04-30 23:13:43.350,227.8304
2018-04-30 23:13:45.496,227.7909
2018-04-30 23:13:46.572,227.7515
2018-04-30 23:13:54.085,227.7909
2018-04-30 23:13:58.386,227.8304
2018-04-30 23:14:01.187,227.7909
2018-04-30 23:14:14.236,227.7515
2018-04-30 23:14:15.307,227.7909
2018-04-30 23:14:18.528,227.7515
2018-04-30 23:14:20.680,227.7909
2018-04-30 23:14:42.178,227.8304
2018-04-30 23:14:48.063,227.7909
2018-04-30 23:15:00.099,227.8699
2018-04-30 23:15:00.721,227.8088
2018-04-30 23:15:01.255,227.8752
2018-04-30 23:15:03.691,227.7757
2018-04-30 23:15:38.194,227.842
2018-04-30 23:15:39.369,227.7757
2018-04-30 23:15:44.972,227.7425
2018-04-30 23:15:51.432,227.7757
2018-04-30 23:16:03.337,227.8088
2018-04-30 23:16:14.339,227.7757
2018-04-30 23:16:20.817,227.8088
2018-04-30 23:16:28.365,227.7757
2018-04-30 23:16:38.056,227.8088
2018-04-30 23:16:54.191,227.7757
2018-04-30 23:16:56.366,227.8088
2018-04-30 23:17:09.849,227.7757
2018-04-30 23:17:12.065,227.842
2018-04-30 23:17:15.374,227.8752
2018-04-30 23:17:16.462,227.8088
2018-04-30 23:17:18.623,227.842
2018-04-30 23:17:19.694,227.8752
2018-04-30 23:17:20.777,227.842
2018-04-30 23:17:22.921,228.1739
2018-04-30 23:17:26.168,228.2071
2018-04-30 23:17:31.534,228.1739
2018-04-30 23:17:33.706,228.2403
2018-04-30 23:17:36.981,228.0744
2018-04-30 23:17:43.454,228.1076
2018-04-30 23:17:50.994,228.0744
2018-04-30 23:17:52.076,227.8752
2018-04-30 23:17:54.251,227.6761
2018-04-30 23:17:57.487,227.9748
2018-04-30 23:17:58.572,228.0412
2018-04-30 23:18:08.748,228.008
2018-04-30 23:18:12.091,228.0412
2018-04-30 23:18:14.308,228.0744
2018-04-30 23:18:19.698,228.0412
2018-04-30 23:18:20.788,228.0744
2018-04-30 23:18:24.034,228.008
2018-04-30 23:18:25.126,228.0744
2018-04-30 23:18:28.389,228.1076
2018-04-30 23:18:29.465,228.0744
2018-04-30 23:18:34.870,228.1407
2018-04-30 23:18:40.254,228.0744
2018-04-30 23:18:44.575,228.1076
2018-04-30 23:18:52.105,228.1407
2018-04-30 23:18:54.262,228.0412
2018-04-30 23:18:55.347,228.0744
2018-04-30 23:19:03.322,228.1076
2018-04-30 23:19:04.414,228.0412
2018-04-30 23:19:05.502,228.0744
2018-04-30 23:19:32.628,227.9084
2018-04-30 23:19:33.720,227.9416
2018-04-30 23:19:38.340,227.9748
2018-04-30 23:19:39.561,227.7757
2018-04-30 23:19:41.914,227.8088
2018-04-30 23:19:55.700,227.7757
2018-04-30 23:20:01.458,227.8088
2018-04-30 23:20:18.134,227.7757
2018-04-30 23:20:46.700,227.7425
2018-04-30 23:20:49.128,227.7757
2018-04-30 23:20:51.662,227.7425
2018-04-30 23:20:56.549,227.7757
2018-04-30 23:21:14.231,227.7093
2018-04-30 23:21:16.831,227.7425
2018-04-30 23:21:18.185,227.8088
2018-04-30 23:21:19.483,227.7757
2018-04-30 23:21:21.858,227.8088
2018-04-30 23:21:49.288,227.7757
2018-04-30 23:21:51.455,227.9084
2018-04-30 23:21:53.603,227.9748
2018-04-30 23:22:01.205,228.008
2018-04-30 23:22:04.461,227.9748
2018-04-30 23:22:10.920,228.008
2018-04-30 23:22:14.274,228.0412
2018-04-30 23:22:21.830,228.0744
2018-04-30 23:22:33.663,228.1076
2018-04-30 23:22:36.895,228.0744
2018-04-30 23:22:37.980,227.9748
2018-04-30 23:22:48.781,227.9416
2018-04-30 23:22:59.550,227.9748
2018-04-30 23:23:04.432,228.008
2018-04-30 23:23:09.817,228.0744
2018-04-30 23:23:10.921,228.1076
2018-04-30 23:23:13.257,228.008
2018-04-30 23:23:15.421,227.9416
2018-04-30 23:23:16.504,227.9748
2018-04-30 23:23:21.885,228.0412
2018-04-30 23:23:22.972,227.9416
2018-04-30 23:23:24.060,227.9084
2018-04-30 23:23:25.142,227.9416
2018-04-30 23:23:30.549,227.8088
2018-04-30 23:23:31.627,227.842
2018-04-30 23:23:34.869,227.7757
2018-04-30 23:23:35.941,227.842
2018-04-30 23:23:39.166,227.8088
2018-04-30 23:23:41.324,227.842
2018-04-30 23:23:50.971,227.8752
2018-04-30 23:23:54.234,227.842
2018-04-30 23:24:03.349,227.8088
