timestamp,quote,quote_after_avg_divergence
2014-06-05 21:00:00,98.75,98.94165865455375
2014-06-06 21:00:00,97.9,98.09246966510199
2014-06-09 21:00:00,97.48,97.67289582081406
2014-06-10 21:00:00,98.75,98.94693227969138
2014-06-11 21:00:00,98.8,98.99822883421352
2014-06-12 21:00:00,98.63,98.83013689674324
2014-06-13 21:00:00,99.31,99.51375957931364
2014-06-16 21:00:00,99.21000000000001,99.41577455303725
2014-06-17 21:00:00,98.92,99.12648057546457
2014-06-18 21:00:00,98.95,99.1585549210744
2014-06-19 21:00:00,99.49000000000001,99.7018272576051
2014-06-20 21:00:00,99.63,99.84237612787537
2014-06-23 21:00:00,99.61,99.82233349490782
2014-06-24 21:00:00,99.36,99.57482966917344
2014-06-25 21:00:00,99.05,99.2661377437377
2014-06-26 21:00:00,98.73,98.948153742004
2014-06-27 21:00:00,98.56,98.77805832295122
2014-06-30 21:00:00,99.10000000000001,99.32136269911994
2014-07-01 21:00:00,99.85000000000001,100.07480321320747
2014-07-02 21:00:00,99.71000000000001,99.93568239238357
2014-07-03 21:00:00,99.51,99.7373404212406
2014-07-04 21:00:00,100.11,100.3397705400427
2014-07-07 21:00:00,100.09,100.32048729114793
2014-07-08 21:00:00,99.47,99.70172537490116
2014-07-09 21:00:00,99.16,99.39336383269058
2014-07-10 21:00:00,99.26,99.49447311878924
2014-07-11 21:00:00,98.96000000000001,99.19466945483485
2014-07-14 21:00:00,98.93,99.16755073838682
2014-07-15 21:00:00,99.08,99.32133721605858
2014-07-16 21:00:00,99.83,100.07387328371067
2014-07-17 21:00:00,99.62,99.86387406113452
2014-07-18 21:00:00,97.91,98.15509828816784
2014-07-21 21:00:00,97.91,98.15632530577513
2014-07-22 21:00:00,99.69,99.9450671954079
2014-07-23 21:00:00,99.87,100.12703943444693
2014-07-24 21:00:00,99.71000000000001,99.97059391043983
2014-07-25 21:00:00,99.89,100.15353304283948
2014-07-28 21:00:00,99.83,100.09352989807172
2014-07-29 21:00:00,100.46000000000001,100.7265738559145
2014-07-30 21:00:00,99.85000000000001,100.11887317663931
2014-07-31 21:00:00,99.84,100.1090628346678
2014-08-01 21:00:00,99.58,99.85192886673208
2014-08-04 21:00:00,99.45,99.72249494598353
2014-08-05 21:00:00,99.91,100.18823745185539
2014-08-06 21:00:00,99.74000000000001,100.02032055863616
2014-08-07 21:00:00,99.52,99.80177863185007
2014-08-08 21:00:00,99.02,99.30318700125369
2014-08-11 21:00:00,98.79,99.07277235956072
2014-08-12 21:00:00,98.35000000000001,98.63428664726716
2014-08-13 21:00:00,98.81,99.11030207638775
2014-08-14 21:00:00,98.62,98.92449495320422
2014-08-15 21:00:00,98.48,98.78540674380224
2014-08-18 21:00:00,98.29,98.59586149620426
2014-08-19 21:00:00,99.75,100.06749772687195
2014-08-20 21:00:00,100.33,100.65454069175591
2014-08-21 21:00:00,100.64,100.96646512159361
2014-08-22 21:00:00,100.57000000000001,100.89960727392756
2014-08-25 21:00:00,101.29,101.62425450561436
2014-08-26 21:00:00,101.58,101.91732257080324
2014-08-27 21:00:00,100.75,101.08707220150887
2014-08-28 21:00:00,100.34,100.67804985480791
2014-08-29 21:00:00,100.56,100.90260829688062
2014-09-01 21:00:00,100.65,100.99486631870144
2014-09-02 21:00:00,102.99000000000001,103.34836593732895
2014-09-03 21:00:00,102.97,103.33099249485768
2014-09-04 21:00:00,111.87,112.26907902849874
2014-09-05 21:00:00,111.89,112.2907810521775
2014-09-08 21:00:00,114.94,115.3555616940801
2014-09-09 21:00:00,114.98,115.39818756146161
2014-09-10 21:00:00,115.23,115.6495963054678
2014-09-11 21:00:00,115.03,115.44987143617013
2014-09-12 21:00:00,114.54,114.95976337325644
2014-09-15 21:00:00,114.86,115.28125472523625
2014-09-16 21:00:00,113.49000000000001,113.91054413427096
2014-09-17 21:00:00,115.15,115.58044408452382
2014-09-18 21:00:00,114.28,114.70925450493498
2014-09-19 21:00:00,114.73,115.16116572394564
2014-09-22 21:00:00,114.48,114.91083784831642
2014-09-23 21:00:00,114.33,114.76135724986898
2014-09-24 21:00:00,115.10000000000001,115.53609693326288
2014-09-25 21:00:00,115.06,115.49797456516733
2014-09-26 21:00:00,115.3,115.74015489346401
2014-09-29 21:00:00,115.49000000000001,115.93183905073431
2014-09-30 21:00:00,115.29,115.73550700116522
2014-10-01 21:00:00,115.35000000000001,115.79751984708123
2014-10-02 21:00:00,114.14,114.58529091362138
2014-10-03 21:00:00,116.05,116.50701279914355
2014-10-06 21:00:00,114.06,114.51236597803901
2014-10-07 21:00:00,113.19,113.6400236062175
2014-10-08 21:00:00,113.81,114.26441601063684
2014-10-09 21:00:00,113.74000000000001,114.19666453947039
2014-10-10 21:00:00,113.04,113.49468978244651
2014-10-13 21:00:00,111.84,112.29173064295074
2014-10-14 21:00:00,113.12,113.57917290157543
2014-10-15 21:00:00,114.99000000000001,115.46186095022821
2014-10-16 21:00:00,114.01,114.4793378411017
2014-10-17 21:00:00,114.22,114.69118184877347
2014-10-20 21:00:00,114.51,114.98316280795305
2014-10-21 21:00:00,114.83,115.30563141205808
2014-10-22 21:00:00,114.96000000000001,115.43802975500078
2014-10-23 21:00:00,114.83,115.30809316688475
2014-10-24 21:00:00,114.97,115.44908394014752
2014-10-27 21:00:00,114.53,115.00810408482778
2014-10-28 21:00:00,113.3,113.77627860706478
2014-10-29 21:00:00,114.01,114.49179804603106
2014-10-30 21:00:00,115.37,115.8592631017514
2014-10-31 21:00:00,116.27,116.76436196437113
2014-11-03 22:00:00,116.68,117.17819447440507
2014-11-04 22:00:00,116.60000000000001,117.09900190542267
2014-11-05 22:00:00,116.25,116.74948715524265
2014-11-06 22:00:00,117.62,118.12781479774017
2014-11-07 22:00:00,116.59,117.09533600610867
2014-11-10 22:00:00,116.66,117.16712515945423
2014-11-11 22:00:00,116.37,116.87704792786975
2014-11-12 22:00:00,117.84,118.3558367899217
2014-11-13 22:00:00,118.13,118.64799028232878
2014-11-14 22:00:00,118.13,118.65067430049972
2014-11-17 22:00:00,117.62,118.14064164886177
2014-11-18 22:00:00,117.27,117.78994592202106
2014-11-19 22:00:00,117.07000000000001,117.5908801713198
2014-11-20 22:00:00,116.56,117.08006169809435
2014-11-21 22:00:00,119.2,119.73397340185635
2014-11-24 22:00:00,119.12,119.65495743586071
2014-11-25 22:00:00,119.09,119.62641977473305
2014-11-26 22:00:00,119.06,119.59710946402119
2014-11-27 22:00:00,119.0,119.53753910338224
2014-11-28 22:00:00,118.71000000000001,119.24795369570501
2014-12-01 22:00:00,119.08,119.62254461640913
2014-12-02 22:00:00,119.05,119.59337214319073
2014-12-03 22:00:00,119.98,120.52893976983069
2014-12-04 22:00:00,119.26,119.80997411136883
2014-12-05 22:00:00,119.08,119.63157340457022
2014-12-08 22:00:00,119.2,119.75582006458424
2014-12-09 22:00:00,118.3,118.85364603141012
2014-12-10 22:00:00,118.59,119.14659182996128
2014-12-11 22:00:00,118.17,118.72854844833238
2014-12-12 22:00:00,118.75,119.31230058686118
2014-12-15 22:00:00,118.98,119.54509238973614
2014-12-16 22:00:00,118.76,119.32717099362822
2014-12-17 22:00:00,116.89,117.45217054941878
2014-12-18 22:00:00,117.27,117.83698030531461
2014-12-19 22:00:00,117.92,118.49194882671314
2014-12-22 22:00:00,118.15,118.72409706159179
2014-12-23 22:00:00,118.7,119.27840324246493
2014-12-24 22:00:00,118.44,119.01849842019253
2014-12-26 22:00:00,118.44,119.01861979661794
2014-12-29 22:00:00,118.02,118.59772147289888
